sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_25741,43852, processor cpu_caterr | state deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted.,0,1,0,2,0,4,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25743,43853, system event | timestamp clock sync | asserted. processor #0xf5 | configuration error | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,1,0,1,0,8,0,0,0,0,0,0,6,0,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,1,0,0,0,2,0,0
SERVER_25744,43995, processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,4,0,8,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25750,44015, processor cpu_caterr | state asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. system boot initiated #0xe0 | initiated by warm reset () | asserted. processor cpu_caterr | state asserted | asserted.,0,0,0,2,0,5,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SERVER_25752,43967, system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_25753,44156, system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,2,0,9,1,0,0,0,0,0,5,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,0,1,0,4,0,0,1,0,0,0,1,0,0
SERVER_25762,43881, os boot #0xe9 | boot completed - device not specified | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,0,1,0,1,0,8,1,0,0,0,0,0,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,2,1,1,2,0,0,1,0,0,0,1,0,0
SERVER_25780,44044, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25785,44111, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25788,43965, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25789,44120, processor cpu1_status | presence detected | asserted. button button_pressed | state asserted | asserted. power supply ps1_status | presence detected | asserted. temperature moc_cpu_temp | upper critical going high | asserted | reading 95 &gt; threshold 95 degrees c. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. temperature moc_cpu_temp | upper critical going high | deasserted | reading 71 &gt; threshold 95 degrees c. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | configuration error | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted.,0,0,0,5,0,14,2,0,0,0,0,4,2,0,1,4,0,5,2,1,2,2,0,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
SERVER_25799,43998, os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. system event | timestamp clock sync | asserted. oem record c1 | 000000 | 0600c0a80101. system boot initiated bios_boot_up | initiated by power up | asserted. processor #0xfa | configuration error | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,1,0,3,0,10,1,0,0,0,0,0,5,0,1,3,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_25802,43867, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25805,43942, processor cpu_caterr | state asserted | asserted. drive slot / bay nvme1_status | drive present | asserted. processor cpu0_status | ierr | asserted. system acpi power state acpi_pwr_status�tota | s0/g0: working | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status�tota | s4/s5: soft-off | asserted. processor cpu0_status | ierr | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted. system event #0xfe | timestamp clock sync | asserted.,0,1,0,6,0,14,3,0,0,0,2,0,7,0,0,5,0,6,2,4,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,2,2,0,2,1,1,1,4,0,0,0,0,0,0,1,0,0
SERVER_25808,43989, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,4,0,9,1,0,0,0,0,2,2,0,0,2,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25814,43986, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,2,0,6,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25820,44077, processor cpu0_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | asserted.,0,1,0,2,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25821,43901, processor cpu0_status | configuration error | asserted. memory cpu1c0_dimm_stat | uncorrectable ecc | asserted.,0,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25827,43924, processor cpu0_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply psu0_status | presence detected | asserted. power supply psu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted.,0,3,0,2,0,8,0,0,0,0,0,4,2,0,0,4,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,2,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
SERVER_25834,43986, memory #0xf9 | correctable ecc | asserted. unknown #0x17 |  | asserted. memory #0xf9 | uncorrectable ecc | asserted. processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted.,0,2,2,1,0,6,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
SERVER_25846,43979, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25863,43919, processor cpu_caterr | state asserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,4,0,8,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25876,44049, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25885,44031, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25894,43943, memory cpu0_c0d0 | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | asserted. memory cpu0_c0d0 | uncorrectable ecc | asserted. processor cpu0_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | configuration error | deasserted. processor cpu0_status | configuration error | asserted.,0,1,2,4,0,4,3,0,0,2,2,0,1,0,4,1,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25911,43905, system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu0_c4d0 | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | deasserted.,0,2,1,1,0,1,2,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25915,43914, processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu0_c1d0 | uncorrectable ecc | asserted.,0,2,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25934,44069, unknown #0x17 |  | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | presence detected | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,0,1,0,4,0,10,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_25937,43960, system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0x17 |  | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,2,0,7,1,0,0,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25938,44061, system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | configuration error | deasserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. slot / connector pcie_status | fault status | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. unknown #0x17 |  | asserted. slot/connector pcie_status | fault status | asserted. slot / connector pcie_status | fault status | asserted. slot/connector pcie_status | fault status | deasserted. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | configuration error | asserted.,0,1,0,4,0,12,4,0,0,0,0,0,3,0,2,3,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,1,2,0,1,0,0,0,0,0,4,0
SERVER_25940,44070, memory cpu0d0_dimm_stat | correctable ecc | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted.,0,1,1,4,0,8,2,0,1,1,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25944,43999, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25973,43866, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25987,44059, system event | timestamp clock sync | asserted. oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted.,0,1,0,2,0,7,1,0,0,0,0,0,4,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
SERVER_25988,43877, oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25991,44036, system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system event | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state deasserted | asserted.,0,1,0,2,0,9,1,0,0,0,0,0,5,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_25997,44124, unknown #0xc5 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0x17 |  | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. microcontroller #0x16 | transition to running | asserted.,0,1,0,2,0,8,1,0,0,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25998,43828, system event #0x10 | timestamp clock sync | asserted. processor #0xfa | configuration error | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. unknown #0x17 |  | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0xc5 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,3,0,12,1,0,0,0,0,0,4,0,1,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,3,0,1,1,1,1,2,0,1,1,0,0,0,1,0,0
SERVER_26008,44015, power supply ps1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. button button_pressed | state asserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply ps2_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller bmc_boot_up | device enabled | asserted.,0,1,0,3,0,12,1,0,0,0,0,4,3,0,0,5,0,4,1,1,0,1,0,0,0,0,0,2,4,0,0,2,0,1,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0
SERVER_26011,43960, memory cpu0a0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | configuration error | asserted. processor cpu0_status | presence detected | asserted. event logging disabled sel_status | log almost full | asserted. processor cpu0_status | configuration error | deasserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu_caterr | state asserted | asserted. microcontroller bmc_boot_up | device enabled | asserted. unknown #0x17 |  | asserted. power supply ps1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,1,6,0,16,2,0,1,1,0,4,3,0,2,5,0,4,2,3,0,1,0,2,0,0,0,2,4,0,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,0,0,0,0,1,0,0
SERVER_26015,43964, microcontroller #0x16 | transition to power off | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller #0x16 | transition to running | asserted. slot / connector pcie_status | fault status | asserted. slot / connector pcie_status | fault status | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,2,0,9,2,0,0,0,0,0,3,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,2,0
SERVER_26018,44150, processor cpu_caterr | state asserted | asserted. power supply ps2_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. power supply ps1_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted.,0,0,0,3,0,8,0,0,0,0,0,4,1,0,0,3,0,2,1,1,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SERVER_2602,44000, processor #0xfa | configuration error | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted. unknown #0x17 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. event logging disabled sel_status | log area reset/cleared | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,3,0,13,1,0,0,0,0,0,4,0,1,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,0,0,4,1,1,1,1,1,4,0,1,0,0,0,0,1,0,0
SERVER_26027,43859, processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. temperature cpu1_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. management subsys health system_health | sensor access degraded or unavailable | asserted. temperature cpu0_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. processor cpu0_status | ierr | asserted.,0,0,0,2,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2
SERVER_26029,43859, system boot initiated bios_boot_up | initiated by power up | asserted. temperature cpu1_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. management subsys health system_health | sensor access degraded or unavailable | deasserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu1_status | ierr | asserted. temperature cpu0_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. processor cpu0_status | ierr | asserted.,0,0,0,2,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2
SERVER_26032,43943, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | ierr | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status |  | asserted.,0,0,0,3,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_26036,44088, processor cpu1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. power supply ps1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted.,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_26045,43907, management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status |  | asserted. management subsystem health system_health | sensor access degraded or unavailable | deasserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status |  | deasserted. processor cpu1_status | ierr | deasserted. processor cpu1_status |  | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. management subsystem health system_health | sensor access degraded or unavailable | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | uncorrectable machine check exception | deasserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | ierr | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu1_status | uncorrectable machine check exception | asserted. processor cpu1_status |  | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu1_status | ierr | asserted.,0,0,0,12,0,12,8,0,0,0,4,0,4,0,0,3,0,2,0,6,0,6,0,0,0,0,4,0,0,0,1,0,0,2,0,4,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_26048,43984, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu0_status | ierr | asserted. processor cpu0_status | configuration error | asserted. processor cpu1_status | uncorrectable machine check exception | deasserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | ierr | deasserted. processor cpu0_status | configuration error | deasserted. processor cpu1_status | ierr | asserted. processor cpu1_status | uncorrectable machine check exception | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,0,0,10,0,8,5,0,0,0,4,0,3,0,2,3,0,2,0,6,0,4,0,2,0,0,4,0,0,0,0,0,0,1,0,4,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_26058,43953, system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | ierr | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. temperature cpu1_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. temperature cpu0_margin_temp | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. processor cpu1_status | ierr | asserted.,0,0,0,2,0,9,0,0,0,0,0,0,4,0,0,3,0,2,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,2
SERVER_26067,44080, processor cpu1_status | uncorrectable machine check exception | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu0_status | configuration error | deasserted. processor cpu1_status | uncorrectable machine check exception | deasserted. processor cpu0_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,0,0,6,0,7,3,0,0,0,4,0,4,0,2,3,0,2,0,4,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,4,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0
