sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_25709,2020-08-17, memory #0x54 | presence detected | deasserted. drive slot #0x1e | drive present | asserted. drive slot #0x15 | drive present | asserted. drive slot #0x42 | drive present | asserted. drive slot #0x1e | drive present | deasserted. memory #0x48 | presence detected | asserted. drive slot #0x16 | drive present | asserted. memory #0x4b | presence detected | deasserted. memory #0x5a | presence detected | asserted. processor #0x0f | ierr | asserted. memory #0x4e | presence detected | asserted. memory #0x51 | presence detected | asserted. memory #0x48 | presence detected | deasserted. drive slot #0x16 | drive present | deasserted. memory #0x5e | presence detected | asserted. memory #0x57 | presence detected | deasserted. system acpi power state #0x04 | s4/s5: soft-off | asserted. power unit #0x18 | device present | asserted. memory #0x5e | presence detected | deasserted. button #0x06 | power button pressed | asserted. drive slot #0x43 | drive present | asserted. memory #0x51 | presence detected | deasserted. drive slot #0x1c | drive present | asserted. processor #0x13 | presence detected | asserted. drive slot #0x22 | drive present | asserted. battery #0x5d | low | asserted. system acpi power state #0x04 | s0/g0: working | asserted. battery #0x5d | low | deasserted. drive slot #0x1a | drive present | asserted. memory #0x57 | presence detected | asserted. memory #0x4e | presence detected | deasserted. drive slot #0x41 | drive present | asserted. power unit #0x25 | device present | asserted. power supply #0x17 | power supply ac lost | asserted. memory #0x54 | presence detected | asserted. system boot initiated #0x07 | system restart | asserted. drive slot #0x20 | drive present | asserted. memory #0x4b | presence detected | asserted. drive slot #0x1f | drive present | asserted. memory #0x5a | presence detected | deasserted. add-in card #0x1b | device present | asserted. drive slot #0x44 | drive present | asserted. processor #0x0f | presence detected | asserted. processor #0x13 | ierr | asserted. drive slot #0x15 | drive present | deasserted.,0,0,16,4,0,33,12,0,0,0,0,18,4,0,0,7,0,2,0,0,0,0,0,0,0,0,2,2,18,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0
SERVER_25721,2020-05-28, system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted. power supply ps2_status | presence detected | asserted. system event #0x10 | timestamp clock sync | asserted. microcontroller bmc_boot_up | device enabled | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. unknown #0x17 |  | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. microcontroller #0x16 | transition to power off | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. power supply ps1_status | presence detected | asserted.,0,3,0,0,0,14,0,0,0,0,0,2,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,3,1,2,0,0,4,0,1,3,1,3,4,0,1,1,0,0,0,1,0,0
SERVER_25724,2020-08-24, system event #0x10 | timestamp clock sync | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. os boot #0xe9 | boot completed - device not specified | asserted. microcontroller/coprocessor #0x16 | transition to running. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor #0xfa | configuration error | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,1,0,7,0,0,0,0,0,0,4,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,2,1,0,2,0,0,1,0,0,0,1,0,0
SERVER_25728,2020-04-17, processor cpu_caterr | state deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted. processor cpu1_status | thermal trip | asserted. button button_pressed | state asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. temperature cpu1_margin_temp | lower non-critical going low  | reading 0 &lt; threshold 2 degrees c. watchdog 2 ipmi_watchdog | hard reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. temperature cpu1_margin_temp | lower critical going low  | reading 0 &lt; threshold 1 degrees c.,0,1,0,3,0,7,1,0,0,0,0,0,3,0,0,2,0,5,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2
SERVER_25731,2020-09-23, device in block list， cannot do this action. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,0,1,0,1,0,5,1,0,0,0,0,0,3,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25733,2020-06-02, system event #0x10 | timestamp clock sync | asserted. button button_pressed | state asserted | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted.,0,1,0,1,0,8,1,0,0,0,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,1,0,2,0,0,1,1,0,0,1,0,0
SERVER_25734,2020-10-03, processor cpu_caterr | state deasserted | asserted. memory #0xf9 | correctable ecc | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,0,0,1,1,0,7,1,0,1,1,0,0,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0
SERVER_25741,2020-01-22, processor cpu_caterr | state deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted.,0,1,0,2,0,4,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25743,2020-01-23, system event | timestamp clock sync | asserted. processor #0xf5 | configuration error | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,1,0,1,0,8,0,0,0,0,0,0,6,0,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,1,0,0,0,2,0,0
SERVER_25744,2020-06-13, processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,4,0,8,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25750,2020-07-03, processor cpu_caterr | state asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. system boot initiated #0xe0 | initiated by warm reset () | asserted. processor cpu_caterr | state asserted | asserted.,0,0,0,2,0,5,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SERVER_25752,2020-05-16, system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_25753,2020-11-21, system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,2,0,9,1,0,0,0,0,0,5,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,0,1,0,4,0,0,1,0,0,0,1,0,0
SERVER_25762,2020-02-20, os boot #0xe9 | boot completed - device not specified | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,0,1,0,1,0,8,1,0,0,0,0,0,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,2,1,1,2,0,0,1,0,0,0,1,0,0
SERVER_25780,2020-08-01, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25785,2020-10-07, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25788,2020-05-14, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25789,2020-10-16, processor cpu1_status | presence detected | asserted. button button_pressed | state asserted | asserted. power supply ps1_status | presence detected | asserted. temperature moc_cpu_temp | upper critical going high | asserted | reading 95 &gt; threshold 95 degrees c. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. temperature moc_cpu_temp | upper critical going high | deasserted | reading 71 &gt; threshold 95 degrees c. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | configuration error | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted.,0,0,0,5,0,14,2,0,0,0,0,4,2,0,1,4,0,5,2,1,2,2,0,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
SERVER_25799,2020-06-16, os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. system event | timestamp clock sync | asserted. oem record c1 | 000000 | 0600c0a80101. system boot initiated bios_boot_up | initiated by power up | asserted. processor #0xfa | configuration error | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,1,0,3,0,10,1,0,0,0,0,0,5,0,1,3,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_25802,2020-02-06, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25805,2020-04-21, processor cpu_caterr | state asserted | asserted. drive slot / bay nvme1_status | drive present | asserted. processor cpu0_status | ierr | asserted. system acpi power state acpi_pwr_status�tota | s0/g0: working | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status�tota | s4/s5: soft-off | asserted. processor cpu0_status | ierr | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted. system event #0xfe | timestamp clock sync | asserted.,0,1,0,6,0,14,3,0,0,0,2,0,7,0,0,5,0,6,2,4,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,2,2,0,2,1,1,1,4,0,0,0,0,0,0,1,0,0
SERVER_25808,2020-06-07, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,4,0,9,1,0,0,0,0,2,2,0,0,2,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25814,2020-06-04, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,2,0,6,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25820,2020-09-03, processor cpu0_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | asserted.,0,1,0,2,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25821,2020-03-11, processor cpu0_status | configuration error | asserted. memory cpu1c0_dimm_stat | uncorrectable ecc | asserted.,0,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25827,2020-04-03, processor cpu0_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply psu0_status | presence detected | asserted. power supply psu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted.,0,3,0,2,0,8,0,0,0,0,0,4,2,0,0,4,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,2,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
SERVER_25834,2020-06-04, memory #0xf9 | correctable ecc | asserted. unknown #0x17 |  | asserted. memory #0xf9 | uncorrectable ecc | asserted. processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted.,0,2,2,1,0,6,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
SERVER_25846,2020-05-28, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25863,2020-03-29, processor cpu_caterr | state asserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,0,1,0,4,0,8,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_2587,2020-05-22, os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted.,2,2,1,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0
SERVER_25876,2020-08-06, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25885,2020-07-19, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_25894,2020-04-22, memory cpu0_c0d0 | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | asserted. memory cpu0_c0d0 | uncorrectable ecc | asserted. processor cpu0_status | configuration error | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | configuration error | deasserted. processor cpu0_status | configuration error | asserted.,0,1,2,4,0,4,3,0,0,2,2,0,1,0,4,1,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25911,2020-03-15, system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu0_c4d0 | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | deasserted.,0,2,1,1,0,1,2,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25915,2020-03-24, processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu0_c1d0 | uncorrectable ecc | asserted.,0,2,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25934,2020-08-26, unknown #0x17 |  | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | presence detected | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,0,1,0,4,0,10,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_25937,2020-05-09, system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0x17 |  | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,2,0,7,1,0,0,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25938,2020-08-18, system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | configuration error | deasserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. slot / connector pcie_status | fault status | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. unknown #0x17 |  | asserted. slot/connector pcie_status | fault status | asserted. slot / connector pcie_status | fault status | asserted. slot/connector pcie_status | fault status | deasserted. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | configuration error | asserted.,0,1,0,4,0,12,4,0,0,0,0,0,3,0,2,3,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,1,2,0,1,0,0,0,0,0,4,0
SERVER_25940,2020-08-27, memory cpu0d0_dimm_stat | correctable ecc | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted.,0,1,1,4,0,8,2,0,1,1,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_25944,2020-06-17, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25973,2020-02-05, processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25987,2020-08-16, system event | timestamp clock sync | asserted. oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted.,0,1,0,2,0,7,1,0,0,0,0,0,4,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
SERVER_25988,2020-02-16, oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state asserted | asserted.,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_25991,2020-07-24, system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system event | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. oem record c1 | 000000 | 0600c0a80101. processor cpu_caterr | state deasserted | asserted.,0,1,0,2,0,9,1,0,0,0,0,0,5,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_25997,2020-10-20, unknown #0xc5 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0x17 |  | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. microcontroller #0x16 | transition to running | asserted.,0,1,0,2,0,8,1,0,0,0,0,0,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_25998,2019-12-29, system event #0x10 | timestamp clock sync | asserted. processor #0xfa | configuration error | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. unknown #0x17 |  | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. unknown #0xc5 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,0,3,0,12,1,0,0,0,0,0,4,0,1,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,3,0,1,1,1,1,2,0,1,1,0,0,0,1,0,0
SERVER_26008,2020-07-03, power supply ps1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. button button_pressed | state asserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. power supply ps2_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller bmc_boot_up | device enabled | asserted.,0,1,0,3,0,12,1,0,0,0,0,4,3,0,0,5,0,4,1,1,0,1,0,0,0,0,0,2,4,0,0,2,0,1,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0
SERVER_26011,2020-05-09, memory cpu0a0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | configuration error | asserted. processor cpu0_status | presence detected | asserted. event logging disabled sel_status | log almost full | asserted. processor cpu0_status | configuration error | deasserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu_caterr | state asserted | asserted. microcontroller bmc_boot_up | device enabled | asserted. unknown #0x17 |  | asserted. power supply ps1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,0,1,1,6,0,16,2,0,1,1,0,4,3,0,2,5,0,4,2,3,0,1,0,2,0,0,0,2,4,0,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,0,0,0,0,1,0,0
SERVER_26015,2020-05-13, microcontroller #0x16 | transition to power off | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller #0x16 | transition to running | asserted. slot / connector pcie_status | fault status | asserted. slot / connector pcie_status | fault status | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu_caterr | state asserted | asserted.,0,1,0,2,0,9,2,0,0,0,0,0,3,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,2,0
